source,dsttarget,rating,timestamp
1757,2514,0,1347296540
1757,2520,0,1347296583
1757,2516,0,1347296609
1765,2520,0,1347296626
2444,2078,1,1347302639
2350,2246,1,1347306377
2246,2350,1,1347306380
1630,1761,1,1347307429
1355,1542,1,1347307574
2129,2395,1,1347307692
1355,270,1,1347307729
1355,1277,1,1347307806
1761,1630,1,1347307872
1355,22,1,1347307962
1355,7,1,1347308258
1515,2522,1,1347309028
2522,1515,1,1347309098
1787,2167,1,1347309205
1787,670,1,1347312390
670,1787,1,1347312434
2504,2484,1,1347314660
2484,2504,1,1347314671
2021,2514,0,1347314679
2021,2516,0,1347314707
2021,2520,0,1347314713
2021,2513,0,1347314769
2270,1355,1,1347317006
1515,670,1,1347317539
670,1515,1,1347317541
1988,2485,1,1347318107
1982,2523,1,1347318157
2523,1982,1,1347320615
2485,1988,1,1347323768
496,2406,1,1347335090
27,2524,1,1347342579
2234,2071,1,1347350915
2071,2234,1,1347352073
1145,2525,1,1347354475
2525,1145,1,1347354579
27,2526,1,1347362762
2511,2484,1,1347364128
11,1630,1,1347370438
1630,11,1,1347370495
1572,2194,1,1347372244
816,1342,0,1347372415
1903,2527,1,1347375707
2525,1795,1,1347375892
2527,1903,1,1347376388
1630,2078,1,1347388140
2078,1630,1,1347388146
2366,1765,1,1347396872
1765,2366,1,1347396885
595,2151,1,1347404666
2508,1854,1,1347407298
2526,27,1,1347407650
1982,2077,1,1347407671
2077,1982,1,1347408581
1770,2528,1,1347409006
2528,1770,1,1347409041
1294,1342,0,1347409556
552,1840,1,1347410078
1840,552,1,1347410087
1988,2529,1,1347410378
2529,1988,1,1347410401
1325,1342,0,1347416073
2248,1712,0,1347417539
11,1712,1,1347418145
2248,1720,1,1347418541
1720,2248,1,1347418598
146,1982,1,1347419477
2147,279,1,1347431546
7,1278,1,1347437473
2071,265,1,1347446485
1523,2337,1,1347455735
1982,2530,1,1347456916
2530,1982,1,1347456976
2337,1523,1,1347456988
2337,2066,1,1347457018
2337,1801,1,1347457056
595,1501,1,1347458499
595,2506,1,1347458515
2506,595,1,1347461395
2506,1630,1,1347462327
1630,2506,1,1347462348
1630,2327,1,1347462565
2327,1630,1,1347462614
2501,1630,1,1347462950
1630,2501,1,1347462987
1982,2366,1,1347466145
279,2147,1,1347466178
2531,2487,1,1347494629
1345,1971,0,1347496078
1765,1501,1,1347496203
507,2532,1,1347504447
507,2533,1,1347505392
2533,507,1,1347505421
2532,507,1,1347507816
2487,2480,1,1347508020
2487,2504,1,1347508086
2487,1778,1,1347508143
2531,507,1,1347509858
507,2531,1,1347512312
2450,2499,1,1347517311
2480,2487,1,1347519911
1982,2534,1,1347522665
27,2535,1,1347544241
2535,27,1,1347544382
2536,2329,1,1347546930
2017,2535,1,1347553099
2535,2017,1,1347553232
2512,2535,1,1347556625
2535,2512,1,1347557366
1833,2537,1,1347558055
2538,2078,1,1347558702
453,11,1,1347560149
11,453,1,1347560285
2538,2487,1,1347562366
2487,2538,1,1347562443
2486,2078,1,1347565115
2078,2486,1,1347565191
2537,1833,1,1347572049
2424,1787,1,1347575952
1787,2424,1,1347575965
1982,2050,1,1347576691
501,11,1,1347584597
11,501,1,1347584658
11,2535,1,1347588085
2535,11,1,1347588173
265,2151,1,1347594764
265,1854,1,1347594770
1854,265,1,1347594852
27,2540,1,1347614329
27,2541,1,1347614339
27,2542,1,1347614344
1982,2285,1,1347629105
2538,2543,1,1347629177
2543,2538,1,1347629192
2285,1982,1,1347629221
2538,2021,0,1347636033
2543,2021,0,1347636143
2538,2544,1,1347636231
2544,2021,0,1347636237
2544,2538,1,1347636260
2538,2521,1,1347636451
2521,2021,0,1347636454
2434,2329,1,1347636799
2329,2434,1,1347636951
1913,2205,1,1347652361
2021,2544,0,1347654153
2021,2521,0,1347654163
2021,2543,0,1347654189
1765,2538,0,1347654235
2021,2538,0,1347654252
1765,2544,0,1347654336
1322,1971,0,1347667390
1542,2546,1,1347673928
2546,1542,1,1347673943
1765,2523,1,1347674674
2531,2021,1,1347714761
1355,2021,1,1347715435
1355,1322,1,1347715531
2021,2517,0,1347716093
2531,2547,1,1347716199
2021,2518,0,1347716236
2021,2519,0,1347716307
2547,2531,1,1347716670
2547,2548,1,1347717894
2547,2549,1,1347717905
1355,2547,0,1347718048
2549,2531,1,1347718316
2549,2548,1,1347718355
2549,2547,1,1347718375
1355,2549,0,1347718451
1765,2549,0,1347718457
1765,2547,0,1347718481
1765,2548,0,1347718500
2021,2549,0,1347718994
2021,2547,0,1347719010
2021,2548,0,1347719061
2531,2550,1,1347722228
2021,2550,0,1347722276
2021,2531,0,1347723174
1787,2551,1,1347728380
1787,2552,1,1347728405
2551,1787,1,1347728474
2552,1787,1,1347728485
2551,2552,1,1347728539
2552,2551,1,1347728566
27,2479,0,1347729590
1787,2348,1,1347730862
2348,1787,1,1347730967
1355,1747,0,1347744412
1355,1971,0,1347744509
1355,2531,0,1347744619
1355,507,1,1347744725
1355,829,1,1347744906
1355,2249,1,1347745537
1641,2554,1,1347767226
1601,27,1,1347774561
2554,1641,1,1347808127
1982,2540,1,1347811791
1765,2556,1,1347822219
2556,1765,1,1347822262
2508,2248,1,1347827355
2066,2557,1,1347827486
2248,2558,1,1347828371
2558,2248,1,1347828908
2551,2066,1,1347831346
2540,2433,1,1347832510
1801,1342,0,1347832606
2546,2540,1,1347832625
27,2559,1,1347835198
27,2560,1,1347835211
2129,1765,1,1347835992
2129,99,1,1347836294
865,11,1,1347840003
1542,2499,1,1347851693
2499,1542,1,1347851725
1325,1795,1,1347853077
11,2561,1,1347854971
2561,11,1,1347855066
11,1841,1,1347856684
1841,11,1,1347856844
1841,2296,1,1347858541
2296,1841,1,1347858596
27,2562,1,1347882617
1765,2563,0,1347885252
2021,2563,0,1347885758
2562,27,1,1347895897
670,1871,1,1347896963
1871,670,1,1347897858
11,1871,1,1347902398
2188,1342,0,1347903414
1355,1342,0,1347903821
96,1342,0,1347906004
2557,2066,1,1347907164
2024,1572,1,1347911026
99,2129,1,1347915600
1770,2433,1,1347916237
1322,2565,0,1347923769
202,1,1,1347924782
202,301,1,1347925850
1522,1971,0,1347928687
2508,1787,1,1347934404
2508,2433,1,1347935236
1988,2151,1,1347935736
1686,2566,1,1347939055
1787,2127,1,1347940719
2127,1787,1,1347940879
2566,1686,1,1347941024
2531,2567,1,1347943864
21,27,1,1347944480
2531,2568,1,1347944510
2531,2569,1,1347944523
2569,2568,1,1347944609
2569,2567,1,1347944628
2568,2567,1,1347944704
2568,2569,1,1347944734
1774,2151,1,1347945311
27,21,1,1347946352
2021,2568,0,1347969673
2021,2569,0,1347969685
2021,2567,0,1347969716
2329,2570,1,1347971459
1994,2571,1,1347979199
1994,1577,1,1347979364
1994,865,1,1347979750
1994,1161,1,1347979810
1994,1903,1,1347979896
1787,2329,1,1347988027
2125,27,1,1347989199
2329,2429,0,1347989530
2329,2385,0,1347989544
1686,2329,1,1347992858
2263,2129,1,1347995163
2129,2263,1,1347995208
2277,2280,1,1347995597
2277,1999,1,1347995609
1999,2277,1,1347995740
2280,2508,0,1347996632
453,2508,0,1347996892
1787,2508,0,1347996919
1541,2350,1,1347997767
2350,1541,1,1347997773
1765,2543,0,1347998092
2078,2572,1,1347998261
1765,2568,0,1347998285
1765,2569,0,1347998317
2572,2078,1,1347998331
1765,2567,0,1347998372
2487,2531,0,1347998684
1765,2531,0,1347998808
507,2573,1,1347999102
2573,507,1,1347999395
2515,2574,1,1348000131
2515,2575,1,1348000159
1765,2515,0,1348000446
1765,2575,0,1348000556
507,2576,1,1348004509
2576,507,1,1348004559
2576,2076,1,1348005004
2576,2574,1,1348008133
2076,2576,1,1348009214
2515,2577,1,1348010263
2008,2147,1,1348012933
1854,2508,0,1348013011
1922,2205,1,1348013638
2205,1922,1,1348013852
2021,2574,0,1348015136
2021,2515,0,1348015177
2021,2575,0,1348015194
1355,1325,1,1348017185
2515,2579,1,1348023336
2515,2578,1,1348023364
2021,2578,0,1348023545
2021,2577,0,1348023897
2129,2515,0,1348024071
2021,2580,0,1348024073
507,2112,1,1348025472
2112,2581,1,1348028129
1998,2078,1,1348030577
1572,2024,1,1348058799
2434,2151,1,1348072999
2539,42,1,1348079383
2484,2511,1,1348080967
42,2539,1,1348084167
1355,2402,1,1348086139
2280,1342,0,1348097787
2280,2043,0,1348098213
1311,1486,1,1348100707
1311,386,1,1348100823
386,1311,1,1348100861
265,2582,1,1348108026
2581,2583,1,1348111922
2583,2581,1,1348112641
2263,1277,1,1348117609
1277,2263,1,1348117728
1765,2584,1,1348118029
2584,1765,1,1348118106
2248,2508,0,1348120221
2487,27,1,1348120253
324,2585,1,1348125210
2585,324,1,1348125235
2585,1765,1,1348125260
27,2487,1,1348126146
2329,27,1,1348139825
2329,1686,1,1348139859
2329,2536,1,1348139882
1572,2145,1,1348154359
2586,2582,1,1348159379
1729,1707,1,1348160243
2587,2434,1,1348160406
1707,1729,1,1348160461
2378,1177,1,1348161145
2127,2339,1,1348171216
1982,2281,1,1348171382
2348,7,1,1348172853
2078,2539,1,1348173462
2551,1765,1,1348176257
1765,2551,1,1348176277
2021,2552,0,1348178443
2021,2586,0,1348178803
2581,2540,1,1348180627
2280,2389,1,1348181187
2389,2280,1,1348181234
2434,865,1,1348181446
2350,1854,1,1348182679
1707,2588,1,1348182776
2588,1707,1,1348183516
1982,2389,1,1348183611
2389,1982,1,1348184003
2588,2589,1,1348184063
2589,2588,1,1348184090
1854,2350,1,1348184148
2588,2350,1,1348184164
2350,2588,1,1348184416
2280,2151,1,1348185112
2280,2158,1,1348185345
2248,2590,1,1348203463
2590,2248,1,1348204310
2581,2591,1,1348214009
2591,2581,1,1348214874
2329,2592,1,1348231756
2246,1342,0,1348236019
1572,1928,1,1348236916
2582,2585,0,1348237393
2536,2585,0,1348237794
2582,2586,0,1348238602
2582,2593,1,1348239032
2593,885,0,1348239587
2126,2582,1,1348241116
2582,2126,1,1348241287
96,1,1,1348246187
1765,2078,1,1348247911
2126,1522,1,1348250273
2536,2594,1,1348250300
2594,2536,1,1348250319
1522,2126,1,1348253550
2536,1686,1,1348254654
1686,2536,1,1348254680
1982,2388,1,1348254745
2388,1982,1,1348254888
1770,1854,1,1348255842
2021,2594,0,1348257632
1719,265,1,1348258144
1854,1770,1,1348258597
2485,2078,1,1348260657
1982,1522,1,1348260777
2592,27,1,1348265223
1982,2595,1,1348279276
2595,1982,1,1348279428
1765,2585,0,1348281559
1765,2596,1,1348283067
2596,1765,1,1348283173
27,2598,1,1348303400
27,2600,1,1348303434
2126,2321,1,1348312397
2321,2126,1,1348312622
2581,2267,1,1348328076
1982,2267,1,1348329981
1311,1345,1,1348343867
1370,1734,1,1348344481
1311,624,1,1348344501
1734,1370,1,1348344518
1311,1436,1,1348344591
1311,1669,1,1348344658
1311,270,1,1348344681
2021,2585,0,1348345260
1982,1922,1,1348348535
1922,1982,1,1348348633
1982,1,1,1348349294
1294,1770,1,1348351317
2602,1804,1,1348364940
2603,2604,1,1348384425
2604,2603,1,1348384720
2603,27,1,1348388738
2293,2126,1,1348411551
133,897,1,1348417710
1795,1325,1,1348418451
1345,1501,0,1348422296
1982,2582,1,1348434817
2582,1982,1,1348435097
1982,1743,1,1348443520
1743,1982,1,1348443575
2582,2605,1,1348445497
2605,2582,1,1348446117
2126,42,1,1348447235
2129,2606,1,1348459815
2242,2607,1,1348475274
2607,2242,1,1348475324
2607,2600,1,1348475721
27,2147,1,1348478570
2147,27,1,1348478604
461,2066,1,1348479891
2147,2126,1,1348492276
2126,2147,1,1348492392
2434,2603,1,1348494197
2603,2434,1,1348494457
2329,2586,0,1348499645
27,2592,1,1348504732
27,2608,1,1348504741
2434,2495,0,1348504812
2078,2347,1,1348505456
2528,265,1,1348518620
1757,1342,0,1348521372
203,2261,1,1348524409
2581,2609,1,1348533816
2609,2581,1,1348534010
2261,203,1,1348537939
1572,2610,1,1348539747
2602,2611,1,1348541669
2611,2602,1,1348541706
2581,1982,1,1348543856
2078,2612,1,1348547256
2612,2078,1,1348547401
1765,1784,1,1348547830
1515,2535,1,1348550847
2535,1515,1,1348550862
1765,1774,1,1348552525
1765,2613,1,1348558197
2613,1765,1,1348561388
1311,1291,0,1348566921
1355,154,1,1348570411
2602,2614,1,1348573451
2614,2602,1,1348573574
2614,2615,1,1348573646
2615,2614,1,1348573715
2602,2615,1,1348573866
2615,2602,1,1348573948
2616,2615,1,1348574216
99,1345,1,1348575453
2615,1501,0,1348575686
2615,2616,1,1348576010
2021,2616,0,1348576051
2615,2617,1,1348576077
2021,2602,0,1348576080
2615,2579,1,1348576088
2615,2618,1,1348576105
2021,2615,0,1348576131
2021,2617,0,1348576169
2021,2614,0,1348576198
2021,2618,0,1348576575
2021,2579,0,1348576585
1922,1291,0,1348576617
2602,2617,1,1348576700
2602,2619,1,1348577744
2619,2620,1,1348577849
2619,2622,1,1348578210
2622,2619,1,1348578287
2619,2621,1,1348578339
2622,2621,1,1348578351
2622,2620,1,1348578397
2621,2619,1,1348578647
2620,2619,1,1348578742
2620,2579,1,1348578839
99,1501,0,1348578983
2602,2623,1,1348579054
2623,2021,0,1348579109
2623,2616,1,1348579133
1355,1501,0,1348579155
2623,2617,1,1348579179
2623,2619,1,1348579223
2617,2021,1,1348579315
2617,2577,1,1348579550
2617,2575,1,1348579577
2617,2578,1,1348579590
2617,2574,1,1348579605
2578,2574,1,1348579849
2578,2575,1,1348579869
2578,2577,1,1348579890
2578,1765,0,1348579938
2578,1501,1,1348579956
2577,1765,0,1348580146
2577,2580,1,1348580180
2577,2521,1,1348580220
2577,2611,1,1348580228
2577,2517,1,1348580268
2577,2518,1,1348580289
2574,1765,1,1348580351
2574,1501,1,1348580382
2574,2521,1,1348580395
2574,2518,1,1348580414
2574,2497,1,1348580435
2613,2615,0,1348582419
1522,1501,0,1348587858
2528,2485,1,1348589498
2610,1572,1,1348591416
2610,1903,1,1348591579
1765,2602,0,1348593931
1765,2616,0,1348593959
1765,2615,0,1348594001
2367,2626,1,1348594009
1765,2614,0,1348594036
2626,2367,1,1348594090
1765,2574,0,1348594097
1765,2497,0,1348594147
1765,2577,0,1348594863
1765,2617,0,1348595393
1765,2578,0,1348597543
2262,2126,1,1348597769
2126,2262,1,1348598480
27,2071,1,1348602211
2625,1501,1,1348602712
2625,2627,1,1348602716
2625,1765,1,1348603125
2625,2129,1,1348603133
2627,2129,1,1348603207
2627,1501,1,1348603319
2487,203,1,1348603337
2627,1765,1,1348603386
2627,2625,1,1348603393
2627,1161,1,1348603405
2625,865,1,1348603603
2038,1501,1,1348605483
1501,2038,1,1348605542
1501,2628,1,1348605667
2625,2628,1,1348605753
2627,2628,1,1348605818
2625,2434,1,1348605838
1501,2627,1,1348605878
1501,2625,1,1348605898
2628,1501,1,1348605907
2628,2627,1,1348605943
2628,2434,1,1348605964
2628,99,0,1348606472
2628,1908,0,1348606484
2628,2126,0,1348606586
1501,2629,1,1348606644
2627,99,0,1348606702
2627,1908,0,1348606702
2627,2246,0,1348606702
2627,386,0,1348606702
2627,2126,0,1348606702
2625,2629,1,1348606704
2629,1765,1,1348606711
2625,99,0,1348606731
2625,2246,0,1348606740
2625,386,0,1348606750
2625,2126,0,1348606760
1501,99,0,1348606762
1501,1908,0,1348606794
1501,2246,0,1348606799
1501,386,0,1348606804
1501,2126,0,1348606809
2629,2078,1,1348606861
2629,865,1,1348606877
2629,99,0,1348606895
2629,1908,0,1348606908
2629,2246,0,1348606920
2629,386,0,1348606931
2629,2126,0,1348606940
2629,1982,1,1348606950
2627,1982,1,1348606999
2147,2212,1,1348607078
2021,2228,1,1348608469
2581,2112,1,1348608873
2112,507,1,1348609512
2228,2355,1,1348609942
2355,2228,1,1348610003
2613,2619,0,1348610032
2613,1501,1,1348613730
2628,2630,1,1348620262
2630,2628,1,1348620524
1765,99,1,1348626250
99,2628,0,1348626261
99,2627,0,1348626274
99,2625,0,1348626279
99,2629,0,1348626284
2248,2629,0,1348626393
2248,2625,0,1348626400
2248,2627,0,1348626416
2248,2628,0,1348626426
2248,99,1,1348626518
2248,2112,1,1348632860
2112,2248,1,1348632919
2487,2631,1,1348636838
2631,2487,1,1348638018
2434,2581,1,1348645971
2126,1501,0,1348649129
2126,1908,1,1348650633
1778,2487,1,1348655644
164,2536,1,1348663388
2536,164,1,1348663423
1355,2582,1,1348670171
2582,1355,1,1348670352
27,2632,1,1348684790
1355,1276,1,1348689032
1355,1345,1,1348689078
2126,2628,0,1348691749
2126,2625,0,1348691790
2126,2629,0,1348691806
2126,2627,0,1348691824
2147,1541,1,1348692160
1690,2186,1,1348692751
1982,2248,1,1348701559
1982,1909,1,1348703299
164,1854,1,1348704702
1854,164,1,1348704751
2129,2293,1,1348717174
2293,2129,1,1348717303
2487,2485,1,1348719597
1784,2078,1,1348720515
2126,2593,1,1348736940
2126,2553,1,1348737234
2593,2126,1,1348737541
2081,2071,1,1348743069
2581,2434,1,1348750466
2485,2487,1,1348751244
2147,2215,1,1348760245
2622,2634,1,1348767892
2621,2634,1,1348767954
2635,1854,1,1348768385
2215,2147,1,1348772992
865,42,1,1348775085
1294,2611,0,1348775462
1765,2611,0,1348775562
2126,468,1,1348781555
1161,2147,1,1348782029
1874,2631,1,1348783909
2021,1909,1,1348785396
2546,2147,1,1348791060
2147,2546,1,1348791372
11,2147,1,1348793158
2147,11,1,1348793462
2147,2151,1,1348793856
2248,2285,1,1348796576
2285,2248,1,1348796894
2248,1840,1,1348798528
1840,2248,1,1348798545
2631,1874,1,1348813852
2024,1903,1,1348816791
1311,31,1,1348825491
1311,44,0,1348825880
1984,2248,1,1348826074
1311,1922,1,1348826853
1311,1522,1,1348826934
1311,1487,1,1348827377
1311,1908,1,1348827451
2248,2534,1,1348828019
2534,2248,1,1348828080
27,1736,1,1348833215
2378,2638,1,1348836327
1355,1487,1,1348837142
2626,2434,1,1348840473
2434,2626,1,1348840869
2076,1851,1,1348850109
1787,2076,1,1348852728
2076,1787,1,1348852876
2521,2639,1,1348857250
2521,2640,1,1348861564
2640,2639,1,1348861581
1854,2641,1,1348863463
2641,1854,1,1348863652
2639,2642,1,1348864183
2639,2643,1,1348864199
1765,2639,0,1348864777
1765,2643,0,1348864808
1765,2642,0,1348864835
2078,1249,1,1348864881
1765,2521,0,1348864895
1249,2078,1,1348864981
1874,2521,0,1348865457
2619,2644,1,1348866427
2619,2617,1,1348866472
2617,2644,1,1348866499
2644,2619,1,1348866582
1487,1311,1,1348867226
1765,2644,0,1348867889
1311,159,1,1348868454
2126,207,1,1348876605
1908,1291,1,1348879184
2521,2646,1,1348879299
2521,2647,1,1348879368
2647,2646,1,1348879401
2647,2645,1,1348879412
2646,2647,1,1348879447
2646,2645,1,1348879479
2645,2647,1,1348879524
2645,2646,1,1348879543
1322,2645,0,1348879745
1322,2646,0,1348879745
1322,2647,0,1348879746
265,2248,1,1348881985
265,148,1,1348882497
265,453,1,1348882532
1625,265,1,1348882721
2021,19,0,1348883928
1804,2602,0,1348886025
2440,1854,1,1348887910
2521,2645,1,1348888772
2645,2648,1,1348888872
2648,2649,1,1348888973
2649,2650,1,1348889082
2650,2649,1,1348889091
1345,2649,0,1348889126
1345,2650,0,1348889137
1345,2648,0,1348889145
1345,2521,0,1348889222
1345,2646,0,1348889332
1345,2647,0,1348889339
1765,2648,0,1348889514
1345,2651,0,1348889514
1345,2652,0,1348889531
1345,2653,0,1348889551
1345,2654,0,1348889571
1765,2650,0,1348889582
1765,2649,0,1348889603
1765,2646,0,1348889623
2510,507,1,1348889836
2484,2655,1,1348897248
2655,2484,1,1348897810
2581,2605,0,1348903647
2655,2151,1,1348905865
2656,2151,1,1348910740
2656,1,1,1348917190
1787,865,1,1348937006
2581,2582,0,1348940449
2021,2049,0,1348944125
2219,2151,1,1348955679
1460,1982,1,1348956256
1982,1460,1,1348956264
2473,2658,1,1348958306
1586,1874,1,1348958329
2658,2473,1,1348958922
2473,831,1,1348958953
2473,2026,1,1348959060
2473,1499,1,1348959079
2473,2588,1,1348959176
2473,45,1,1348959210
2581,203,1,1348975498
2440,1982,1,1348976383
1982,2440,1,1348976407
1541,2151,1,1348987469
2251,1903,1,1349002645
27,2603,1,1349010791
27,2533,1,1349010802
27,2660,1,1349010809
1690,2661,1,1349011013
2657,2662,1,1349015401
2662,2657,1,1349022267
2662,2663,1,1349022461
2663,2657,1,1349022548
1345,2657,0,1349024146
1345,2662,0,1349024232
1345,2663,0,1349024259
2660,27,1,1349026721
1765,2663,0,1349030694
1999,2661,1,1349036788
2234,2140,1,1349038795
2129,1877,1,1349038833
2167,1,1,1349041338
2167,1411,1,1349041498
1411,2167,1,1349041624
1411,1982,1,1349041646
1686,2078,1,1349041792
1982,2664,1,1349041838
2664,1982,1,1349042052
1787,2078,1,1349045210
1787,2251,1,1349046151
2645,2665,1,1349056856
2645,2666,1,1349057242
2665,2521,1,1349057609
2665,2666,1,1349057615
2665,2645,1,1349057629
1161,2665,0,1349059475
1161,2521,0,1349059475
1161,2667,0,1349059475
2303,2645,0,1349059525
1161,2666,0,1349059544
2303,2666,0,1349059651
2303,2665,0,1349059665
2303,2667,0,1349059693
2303,2521,0,1349059727
1161,2645,0,1349059748
2008,2066,1,1349059778
1345,2645,0,1349060077
1345,2665,0,1349060080
1345,2666,0,1349060090
1345,2667,0,1349061699
2270,1514,1,1349064070
2487,1734,1,1349065138
1734,2487,1,1349065219
2251,1787,1,1349094364
2546,2668,1,1349101756
2668,2546,1,1349102007
2546,1871,1,1349104715
1871,2546,1,1349104746
27,2671,1,1349124877
1487,2668,1,1349125382
2668,1487,1,1349125424
2671,27,1,1349125438
2668,27,1,1349125446
2024,2545,1,1349125460
1325,2151,1,1349127939
2671,1982,1,1349133773
1982,2671,1,1349133807
2197,1951,1,1349141898
1982,1787,1,1349143271
1161,2151,1,1349145844
1982,2672,1,1349147906
2248,2674,1,1349151554
2674,2248,1,1349152194
1161,1757,1,1349153330
1854,2635,0,1349154564
2251,1486,1,1349161338
1765,2534,1,1349163374
2534,1765,1,1349163434
1877,2129,1,1349175675
2672,1982,1,1349188908
1765,2485,1,1349196888
99,2602,0,1349205269
2545,2024,1,1349205453
2545,1903,1,1349205486
1982,2628,0,1349209261
1982,2625,0,1349209274
1982,2629,0,1349209280
1982,1501,0,1349209293
1982,2627,0,1349209322
494,2151,1,1349209516
2673,2676,1,1349213087
2676,2673,1,1349213172
1787,1946,1,1349218695
1946,1787,1,1349218706
2659,2151,1,1349224405
2347,2078,1,1349229552
1982,2151,1,1349242700
2661,2677,1,1349245929
2603,322,1,1349252650
322,2603,1,1349252685
2593,2679,1,1349255482
2338,2066,1,1349262467
1982,1621,1,1349275953
1621,1982,1,1349276282
1982,2593,1,1349280637
2657,2680,1,1349281476
2680,2681,1,1349281616
2681,2680,1,1349281663
2593,543,1,1349282151
2303,2680,0,1349285717
2303,2657,0,1349285776
2533,27,1,1349286295
2593,1232,1,1349286949
865,1674,1,1349287287
2303,2681,0,1349288725
1370,2262,1,1349292896
2262,1370,1,1349292917
1232,2593,1,1349299600
2129,265,1,1349300226
2621,2682,1,1349306570
1345,2619,0,1349306689
1345,2621,0,1349306701
1345,2682,0,1349306718
1345,2623,0,1349306775
1345,2602,0,1349306812
2682,2683,1,1349306834
1345,2683,0,1349306862
1345,2644,0,1349306868
2683,2682,1,1349306871
1345,2617,0,1349306890
2683,2621,1,1349306938
386,99,1,1349307113
2303,2623,0,1349307137
2303,2617,0,1349307156
2303,2683,0,1349307180
2303,2602,0,1349307198
2303,2644,0,1349307234
1345,2318,0,1349307244
2303,2682,0,1349307245
2673,2684,1,1349307269
2684,2673,1,1349307332
1355,2685,1,1349308992
2174,507,1,1349309938
507,2174,1,1349310570
2581,2599,1,1349315999
2263,2673,1,1349317277
2599,2581,1,1349319747
2599,2248,1,1349320822
2248,2356,1,1349320970
2356,2248,1,1349321286
2248,2599,1,1349321289
543,2593,1,1349324045
2673,2263,1,1349324846
2673,2535,1,1349325725
2535,2673,1,1349325858
2248,2673,1,1349326203
2673,2248,1,1349326205
2683,2686,1,1349326750
2303,2686,0,1349327078
2673,2599,1,1349328745
2687,2348,1,1349329782
2348,2687,1,1349330747
322,2688,0,1349333804
27,1601,1,1349335342
2621,2689,1,1349348836
2689,2690,1,1349352439
2690,2691,1,1349352744
2691,2692,1,1349352894
2692,2691,1,1349352946
2592,2329,1,1349355047
2581,2592,1,1349357226
2592,2581,1,1349358238
507,2599,1,1349358676
2107,2066,1,1349363078
2303,2689,0,1349368642
2303,2690,0,1349368654
2303,2691,0,1349368670
2303,2692,0,1349368691
2303,2621,0,1349368826
1765,2692,0,1349369640
1765,2686,0,1349370814
1787,2687,1,1349371975
2687,1787,1,1349372122
1854,2485,1,1349373424
2673,865,1,1349373550
865,2673,1,1349373674
1572,2693,1,1349374502
2693,1572,1,1349374588
1787,1854,1,1349376242
1854,1787,1,1349376346
1487,2673,1,1349377204
2691,2694,1,1349377395
2690,2694,1,1349377484
2673,2695,1,1349377672
2695,2673,1,1349377712
2673,1487,1,1349377751
2303,2694,0,1349379331
2673,2355,1,1349379525
2355,2673,1,1349379572
1982,1487,1,1349381236
1487,1982,1,1349381256
2593,1982,1,1349384090
511,1787,1,1349389877
783,2237,1,1349391091
2434,2587,1,1349391120
1982,2025,1,1349399807
2647,2697,1,1349404895
2662,2697,1,1349404985
2303,2697,0,1349406391
2303,2698,0,1349406853
2670,2699,1,1349412603
2699,2670,1,1349412699
11,2151,1,1349421061
1686,2656,1,1349422881
2685,2700,1,1349454623
2700,2685,1,1349454712
1325,2670,1,1349457075
2670,1325,1,1349457114
1577,2677,1,1349459252
2677,1577,1,1349459556
2487,2166,1,1349461640
2581,2701,1,1349463431
1231,1982,1,1349467368
1231,74,1,1349467458
2702,1765,1,1349470968
2487,1982,1,1349472710
2703,203,1,1349473518
1982,1630,1,1349474831
1630,1982,1,1349474857
1460,2151,1,1349475657
2701,2581,1,1349476484
133,1828,1,1349477151
1828,133,1,1349477218
2303,2705,1,1349483063
1648,1291,0,1349485046
2339,1291,0,1349490791
2656,1686,1,1349491497
1487,2599,1,1349493520
203,2703,1,1349493700
2707,1982,1,1349499460
1946,1231,1,1349504048
1231,1946,1,1349504102
1541,2473,1,1349509088
2473,2280,1,1349509088
2473,1541,1,1349509117
2280,2473,1,1349509134
2280,1541,1,1349509167
1541,2280,1,1349509184
11,2553,1,1349512572
2553,11,1,1349513212
2506,2708,1,1349525208
2708,2506,1,1349525342
2708,2558,1,1349526638
2558,2708,1,1349526667
11,2262,1,1349528287
2262,11,1,1349528705
2129,2280,1,1349558485
1999,2473,1,1349561517
2473,1999,1,1349561648
2473,2151,1,1349562866
2066,2107,1,1349565043
552,2151,1,1349568143
1787,453,1,1349568710
453,1787,1,1349568974
978,2702,1,1349575042
2248,978,1,1349575087
978,2248,1,1349575119
2702,978,1,1349575378
978,2151,1,1349575411
2129,692,1,1349578550
2702,2709,1,1349589238
2708,2445,1,1349589565
2445,2708,1,1349589704
2709,2702,1,1349589729
2445,27,1,1349589921
2702,2710,1,1349591708
2303,2710,0,1349592358
2710,2702,1,1349592713
1765,2702,0,1349593491
2303,2702,0,1349628635
27,2546,1,1349630678
2546,27,1,1349630680
1719,2433,1,1349630745
830,1291,0,1349633999
1,2433,1,1349635337
2433,1,1,1349636972
2433,1719,1,1349637013
2433,2540,1,1349638545
2669,2151,1,1349641119
1814,2702,0,1349642775
1982,2076,1,1349644024
2076,1982,1,1349644314
2025,1982,1,1349646096
1276,1611,1,1349648105
2677,2661,1,1349648606
2129,1,1,1349649258
2676,1,1,1349649459
2196,1523,1,1349650092
2196,2066,1,1349650247
1487,1814,1,1349654214
1814,1487,1,1349654234
978,31,1,1349656479
31,978,1,1349656495
1814,2712,1,1349663126
